name,aliases,place,wikidata,region,group,usage,lon,lat,cid
pshenychne,pshenichnoe;pshenychne,village,Q4385122,luhansk region,zapad group of forces,0,38.34547,49.078442,597337360186978302
tykhopillia,tikhopole;tykhopillia,village,Q4458766,kharkiv region,zapad group of forces,0,36.614681,49.081081,597348690308974361
kasianivka,kasianivka;kasianovka;kasyanovka,village,Q4216998,kharkiv region,,0,35.931461,49.0849257,597365208752511557
lychkove,lychkove;lychkovo,village,Q4270878,dnipropetrovsk region,tsentr group of forces,0,35.218048,49.0814029,597350077582014336
nova mykolaivka,nova mykolaivka;novaya nikolaevka;novaya nikolayevka,village,Q4322217,kharkiv region,zapad group of forces,0,36.77742,49.0797,597342763254268620
koliadivka,koliadivka;koliadovka;kolyadovka,village,Q4229085,luhansk region,,0,39.2101197,49.0914315,597393147518050696
fedorivka,fedorivka;fedorovka;fyodorovka,village,Q4494106,kharkiv region,zapad group of forces,0,36.68541,49.078331,597336883443948386
blahodatne,blagodatne;blagodatnoe;blagodatnoye;blahodatne,village,Q4087847,kharkiv region,zapad group of forces,0,36.5851469,49.0783376,597336913508619195
pasika,paseka;pasika,village,Q4346408,kharkiv region,zapad group of forces,0,37.462682,49.077637,597333902737422234
tykhotske,tikhotskoe;tykhotske,village,Q4458793,kharkiv region,zapad group of forces,0,37.3665499,49.076962,597331003634401302
hnativka,gnatovka;hnativka;hnatovka,village,Q4140600,dnipropetrovsk region,,0,34.5950163,49.0783241,597336853377086920
nova cherneshchyna,nova cherneshchyna;novaya cherneshchina;novaya cherneshchyna,village,Q4322386,kharkiv region,,0,35.646172,49.074211,597319188177649628
petrivka,petriivka;petrivka;petrivske;petrovka;petrovskoe;pyotrovka,village,Q4361339,kharkiv region,,0,35.49202,49.073521,597316224650061236
bondarivka,bondarevka;bondarivka;bondarovka,village,Q4093147,kharkiv region,,0,36.077381,49.072491,597311800834331717
semenivka,semenivka;semenovka;semenyvka;semionovka;semyonovka,village,Q4415295,kharkiv region,,0,35.325161,49.071812,597308884550785513
mechebylove,mechebilovo;mechebylove,village,Q4292268,kharkiv region,zapad group of forces,0,36.6883238,49.0652814,597280834120738500
trudove,trudove;trudovoe;trudovoye,village,Q4464354,luhansk region,zapad group of forces,0,39.011082,49.069401,597298529388320778
stepanivka,stepanivka;stepanovka,village,Q4441928,kharkiv region,,0,35.995666,49.0693984,597298516500403474
yakovlivka,yakovlevka;yakovlivka;yakovlovka,village,Q4536987,kharkiv region,,0,36.295391,49.069061,597297069096724447
vovkodaieve,volkodaevo;vovkodaieve,village,Q4123510,luhansk region,,0,39.302559,49.068031,597292645283416735
varvarivka,varvarivka;varvarovka,village,Q4103625,luhansk region,zapad group of forces,0,38.4052443,49.0727247,597312805859006844
kremenivka,kremenevka;kremenivka;kremenovka,village,Q4240081,dnipropetrovsk region,tsentr group of forces,0,34.84074,49.067001,597288221462640035
rizdvianka,rizdvianka;rizdvyanka,village,Q4394592,kharkiv region,zapad group of forces,0,36.512371,49.066311,597285253641910131
kuzmynivka,kuzminovka;kuzmynivka;kuzmynovka,village,Q4245433,kharkiv region,,0,35.965118,49.066311,597285253641362878
dudivka,dudivka;dudovka,village,Q4170295,kharkiv region,,0,35.508499,49.063911,597274950014363155
starovolodymyrivka,starovladimirovka;starovolodymyrivka;starovolodymyrovka,village,Q4440143,kharkiv region,,0,36.148449,49.063568,597273476841220577
mykolaivka,mykolaevka;mykolaivka;mykolayivka;nikolaevka;nikolayevka,village,Q4320227,kharkiv region,,0,36.0063109,49.0628784,597270513313644198
andriivka,andreevka;andreyevka;andriivka;andriovka,hamlet,Q4065652,dnipropetrovsk region,,0,34.474552,49.062645,597269512584732472
novodmytrivka,novo dmytrivka;novodmitrivka;novodmitrovka;novodmytrivka;novodmytrovka,village,Q4323641,kharkiv region,,0,35.927349,49.061161,597263138854718005
sadove,sadove;sadovoe;sadovoye,village,Q4404736,kharkiv region,zapad group of forces,0,36.522671,49.060822,597261682861399983
shevchenkove,shevchenko;shevchenkove;shevchenkovo,village,Q4522250,kharkiv region,,0,35.715179,49.060478,597260205391842667
oddykhne,oddykhne;otdykhnoe,village,Q4339493,kharkiv region,,0,36.316021,49.059898,597257714311411829
dmukhailivka,dmukhailivka;dmukhailovka;dmukhaylovka,village,Q4163067,dnipropetrovsk region,tsentr group of forces,0,34.755249,49.057732,597248411410687921
artilne,artelnoe;artilne,village,Q4070182,kharkiv region,,0,36.154968,49.056358,597242510127022936
ternuvatka,ternovatka;ternuvatka,village,Q4455986,kharkiv region,,0,35.80582,49.056358,597242510126673787
dmytrivka,dmitrivka;dmitriyevka;dmitrovka;dmytrivka;dmytrovka,village,Q99768,kharkiv region,zapad group of forces,0,37.119709,49.055672,597239563780422621
brytai,britay;brytai,village,Q4096572,kharkiv region,zapad group of forces,0,36.500137,49.057129,597245821547153321
nenadivka,nenadivka;nenadovka,village,Q4317089,dnipropetrovsk region,,0,34.6237161,49.0527352,597226945164010980
lesivka,lesivka;lesovka,village,Q4259823,kharkiv region,,0,36.0869629,49.047535,597204615630502323
spivakivka,spevakovka;spivakivka;spivakovka,village,Q4430993,luhansk region,zapad group of forces,0,38.907391,49.051552,597221868516950783
mykolaivka,mykolaevka;mykolaivka;mykolayivka;nikolaevka;nikolayevka,village,Q4320228,kharkiv region,,0,36.189643,49.051212,597220408225352395
zinkivshchyna,zenkovshchina;zinkivshchyna,village,Q4191490,kharkiv region,,0,35.381737,49.049568,597213347298309865
zelene,chapaevka;chapaievka;zelene;zelenoye;zelyonoe,village,Q4507173,kharkiv region,,0,35.763546,49.051414,597221275808320090
horodyshche,gorodishche;horodyshche,village,Q4145158,luhansk region,,0,39.6446972,49.0545997,597234959578006297
lozuvatka,lozovatka;lozuvatka,village,Q4265536,dnipropetrovsk region,,0,34.4827266,49.0455027,597195888255352615
olianivka,olianivka;olianovka;olyanovka;ulianivka;ulyanovka,village,Q4475106,kharkiv region,,0,35.541801,49.046059,597198276258228265
dyviziine,diviziynoe;dyviziine,village,Q4161234,kharkiv region,,0,36.2616589,49.0429016,597184717047194651
chervonyi kut,chervony kut;chervonyi kut;chervonyy kut,village,Q4512428,kharkiv region,,0,36.384998,49.043999,597189428626441702
peremoha,peremoga;peremoha,village,Q4350602,kharkiv region,,0,36.36063,49.042622,597183514456450742
pobieda,pobeda;pobieda,village,Q4366163,luhansk region,,0,39.107552,49.042278,597182036990447840
brazhkivka,brazhkivka;brazhkovka,village,Q4095680,kharkiv region,zapad group of forces,0,37.215839,49.041939,597180580994642783
netesivka,netesivka;netesovka;netyosovka,village,Q4317978,dnipropetrovsk region,,0,34.430809,49.041939,597180580991857753
lahidne,lagidnoe;lahidne;zhovtneve;zhovtnevoe,village,Q4180917,kharkiv region,zapad group of forces,0,36.5772523,49.0388534,597167326724928740
sudykha,sudikha;sudykha,village,Q4445451,kharkiv region,,0,35.712429,49.038502,597165819190543021
nove pekelne,nove pekelne;novoe pekelnoe,village,Q4323827,kharkiv region,,0,35.400009,49.038502,597165819190230601
stara krasnianka,stara krasnianka;staraya krasnianka;staraya krasnyanka,village,Q4439710,luhansk region,zapad group of forces,0,38.288593,49.037716,597162443348824529
verkhnobohdanivka,verkhnebogdanovka;verkhnobohdanivka;verkhnobohdanovka,village,Q4108316,luhansk region,,0,39.4870125,49.0366911,597158041008544548
denezhnykove,denezhnikovo;denezhnykove,village,Q4157888,luhansk region,zapad group of forces,0,38.950241,49.0359,597154643688876641
malokozyrshchyna,malokozyrshchina;malokozyrshchyna,village,Q4278341,dnipropetrovsk region,tsentr group of forces,0,35.288429,49.035069,597151074567391853
virnopillia,vernopole;virnopillia,village,Q4107945,kharkiv region,zapad group of forces,0,37.1257969,49.0317863,597136974191596453
zoriane,novoproletarske;zoriane;zorianoe;zoryane;zoryanoe;zoryanoye,village,Q4325072,dnipropetrovsk region,tsentr group of forces,0,35.0733158,49.0400463,597172450619408932
vodolaha,revodarivka;revodarovka;vodolaga;vodolaha,village,Q4391743,kharkiv region,,0,36.279598,49.034382,597148123925850670
stare pekelne,stare pekelne;staroe pekelnoe,village,Q4440316,kharkiv region,,0,35.38628,49.034039,597146650751174824
ivanivka,ivanivka;ivanovka,village,Q304678,kharkiv region,,0,36.487309,49.033352,597143700109743501
barabashivka,barabashivka;barabashovka,village,Q4077615,kharkiv region,,0,36.2416609,49.0300037,597129320558990845
karnaukhivka,karnaukhivka;karnaukhovka,village,Q4215530,kharkiv region,zapad group of forces,0,37.040749,49.0330156,597142257001285485
chervona dolyna,chervona dolyna;chervonaya dolina,village,Q4512062,kharkiv region,,0,36.0934742,49.0317432,597136789506970402
hersevanivka,gersevanovka;hersevanivka;hersevanovka,village,Q4137523,kharkiv region,,0,36.334881,49.032318,597139259113407009
zaleliia,zaleliia;zaleliya,village,Q4185171,dnipropetrovsk region,,0,34.453907,49.031853,597137261951733395
berestove,berestove;berestovoe;berestovoye,village,Q4084805,kharkiv region,,0,35.902981,49.031639,597136338535213829
stare mazharove,stare mazharove;staroe mazharovo,village,Q4440301,kharkiv region,,0,35.45219,49.030224,597130265451006494
kudriashivka,kudriashivka;kudriashovka;kudryashovka,village,Q4244654,luhansk region,zapad group of forces,0,38.45108,49.031597,597136162444102792
apollonivka,apollonivka;apollonovka,village,Q4068063,kharkiv region,,0,36.007,49.030609,597131919013970264
sulyhivka,suligovka;sulyhivka;sulyhovka,village,Q6714445,kharkiv region,zapad group of forces,0,37.246052,49.029228,597125987665373540
rubizhne,chervony shakhtyor;chervonyi shakhtar;chervonyy shakhtyor;rubezhnoe;rubizhne;rubizhnoe;rubizhnoye;rubizhny,village,Q4512521,kharkiv region,,0,36.287498,49.029228,597125987664414986
kozyrshchyna,komintern;kozyrshchina;kozyrshchyna,village,Q4229572,dnipropetrovsk region,tsentr group of forces,0,35.296669,49.029228,597125987663424157
chabanivka,chabanivka;chabanovka,village,Q4506568,luhansk region,zapad group of forces,0,38.748783,49.028896,597124561737733999
semenivka,semenivka;semenovka;semenyvka;semionovka;semyonovka,hamlet,Q4415937,dnipropetrovsk region,,0,34.626499,49.028549,597123071379960003
stavkova balka,stavkova balka;stavkovaya balka,village,Q4438958,kharkiv region,zapad group of forces,0,36.8974365,49.0302943,597130566100162460
pryorilske,priorelskoe;proletarske;pryorilske,village,Q4380549,dnipropetrovsk region,tsentr group of forces,0,35.160507,49.022785,597098315188999867
rozdory,razdory;rozdory,village,Q4388533,kharkiv region,,0,36.370579,49.027168,597117140031868307
vynohradivka,vinogradovka;vynohradivka;vynohradovka,village,Q4111830,dnipropetrovsk region,tsentr group of forces,0,34.955387,49.026424,597113944574784891
nove mazharove,nove mazharove;novoe mazharovo,village,Q4323804,kharkiv region,,0,35.4749177,49.0253464,597109314600559334
nozdrivka,nozdrevka;nozdrivka;nozdrovka,hamlet,Q4327059,luhansk region,,0,39.6699591,49.0170283,597073589066786247
dekonka,dekonka,village,Q4156987,dnipropetrovsk region,tsentr group of forces,0,35.117188,49.013462,597058273208855940
katerynivka,katerinovka;katerynivka;katerynovka,village,Q4217342,kharkiv region,,0,35.877342,49.017925,597077441648658142
babaikivka,babaikivka;babaikovka;babaykovka,village,Q4074164,dnipropetrovsk region,,0,34.5210515,49.011034,597047845027665115
andriivka,andreevka;andreyevka;andriivka;andriovka,village,Q4065640,kharkiv region,,0,35.980736,49.024212,597104444108151488
chervona poliana,chervona poliana;chervona polyana;chervonaya polyana,village,Q4512107,kharkiv region,zapad group of forces,0,36.9320981,49.0207621,597089626471931650
vyshneve,frunze;vishnyovoe;vyshneve;vyshnevoe;vyshnyove;vyshnyovoye,village,Q4493107,dnipropetrovsk region,tsentr group of forces,0,35.307137,49.01725,597074542545163137
skyrtiane,skirtyanoe;skyrtiane,village,Q4421887,kharkiv region,,0,35.69046,49.020649,597089141139385564
pomazanivka,pomazanivka;pomazanovka,hamlet,Q4371643,dnipropetrovsk region,,0,34.493977,49.02375,597102459831773977
dovhenke,dolgenkoe;dovhenke,village,Q4164452,kharkiv region,zapad group of forces,0,37.326389,49.019958,597086173318619957
malovendelivka,malovendelevka;malovendelivka;malovendelovka,village,Q4278100,luhansk region,zapad group of forces,0,38.923191,49.019619,597084717326303415
mykolaivka,mykolaevka;mykolaivka;mykolayivka;nikolaevka;nikolayevka,village,Q4320378,kharkiv region,,0,36.45573,49.019279,597083252739988018
oleksandrivka,aleksandrovka;oleksandrivka;oleksandrovka,village,Q4061313,kharkiv region,,0,35.808559,49.018589,597080293506873903
krasna hirka,krasna hirka;krasnaya gorka,village,Q4237944,kharkiv region,,0,36.047169,49.01825,597078837513199169
khalturina,khalturina,village,Q4495139,kharkiv region,,0,35.944511,49.015495,597067004878196031
kinne,kinne;konnoe,village,Q4230937,kharkiv region,zapad group of forces,0,36.560779,49.0134482,597058208785790091
poltavske,poltavske;poltavskoe,village,Q4370844,kharkiv region,,0,36.2564595,49.0136853,597059230987702219
havrylivka,gavrilovka;havrylivka;havrylovka,village,Q4131230,luhansk region,zapad group of forces,0,38.676682,49.0131,597056718434254282
hryhorosove,grigorosovo;hryhorosove,village,Q4149215,kharkiv region,,0,36.159658,49.0133877,597057955382318506
oleksiivka,alekseevka;alekseyevka;olekseyevka;oleksiivka;oleksiovka;oleksivka;oleksiyivka,village,Q4061812,luhansk region,,0,39.1751865,49.01283,597055558793582867
oleksandrivka,aleksandrovka;oleksandrivka;oleksandrovka,village,Q4061270,kharkiv region,,0,36.475979,49.01173,597050834326858059
kushchivka,kushchivka;kushchovka;kushchyovka,village,Q4250357,dnipropetrovsk region,,0,34.555431,49.01104,597047870797503271
nova mechebylivka,nova mechebylivka;novaya mechebilovka;novaya mechebylovka,village,Q4322196,kharkiv region,zapad group of forces,0,36.6376809,49.00967,597041986694390001
kuzmyne,kuzmino;kuzmyne,village,Q4245421,luhansk region,zapad group of forces,0,38.150936,49.006535,597028521973430296
nyzhnii sukhodil,nizhniy sukhodol;nizhny sukhodol;nyzhnii sukhodil,hamlet,Q4319195,luhansk region,zapad group of forces,0,38.732639,49.00761,597033139063855199
chervone,chervone;chervonoe;chervonoye,village,Q4512238,kharkiv region,zapad group of forces,0,37.002251,49.005566,597024360148971787
bezpaltseve,bespaltsevo;bezpaltseve,village,Q4085700,kharkiv region,zapad group of forces,0,36.72901,49.0062356,597027237776786866
semylanne,semilannoe;semylanne,village,Q4415469,kharkiv region,zapad group of forces,0,36.978254,49.0048508,597021289247331150
svichanivka,svechanovka;svichanivka;svichanovka,village,Q4410591,dnipropetrovsk region,tsentr group of forces,0,35.2591872,49.00486,597021327900317747
popasne,popasne;popasnoe,village,Q4372192,luhansk region,zapad group of forces,0,38.83358,49.004169,597018360081490603
novopetrivka,novo petrivka;novopetrivka;novopetrovka,village,Q4324902,dnipropetrovsk region,tsentr group of forces,0,34.954147,49.003624,597016019320434851
dibrova,chervona dibrova;dibrova;dibrovka;dibrovoe;dubrava;krasnaya dubrava,village,Q4512044,luhansk region,zapad group of forces,0,38.114231,49.002506,597011213255190711
tavezhnia,tavezhnia;tavezhnya,village,Q4449387,kharkiv region,,0,35.714828,49.00211,597009516740709388
mali buchky,mali buchky;malye buchki,village,Q4278569,kharkiv region,,0,35.530128,49.00211,597009516740524688
ivanivka,ivanivka;ivanovka,village,Q99412,kharkiv region,zapad group of forces,0,36.86634,49.00143,597006596164099620
liashkivka,liashkivka;liashkovka;lyashkovka,village,Q4272874,dnipropetrovsk region,,0,34.3960233,48.9985575,596994256720587895
lyman,krasny liman;krasnyi lyman;liman;lyman,village,Q4261661,kharkiv region,zapad group of forces,0,36.6040279,49.0000553,597000690583805308
fedorivka,fedorivka;fedorovka;fyodorovka,village,Q4482030,kharkiv region,,0,36.1409,48.999371,596997752825711716
velyka andriivka,bolshaya andriovka;velikaya andreevka;velyka andriivka,village,Q4106216,kharkiv region,zapad group of forces,0,36.788589,48.997555,596989953165749869
shativka,shativka;shatovka,village,Q4520924,kharkiv region,,0,36.468769,48.997311,596988905193409825
derkulske,derkulske;derkulskoe,hamlet,Q4158985,luhansk region,,0,39.69429,48.99456,596977089741604050
bahata cherneshchyna,bahata cherneshchyna;bogataya cherneshchina,village,Q4089016,kharkiv region,,0,35.585751,48.994221,596975633743582167
zaparivka,zaparivka;zaparovka,village,Q4186621,kharkiv region,,0,35.959627,48.9924947,596968220630403147
dubove,dubove;dubovoe;dubovoye,village,Q4169467,dnipropetrovsk region,,0,34.465736,48.992462,596968078894988488
shevske,shevske;shevskoe,village,Q4522014,dnipropetrovsk region,tsentr group of forces,0,34.921421,48.992161,596966786110288077
oleksandriia,aleksandriya;oleksandriia,hamlet,Q4061010,dnipropetrovsk region,tsentr group of forces,0,35.296638,48.98848,596950976336046718
tarasivka,tarasivka;tarasovka,village,Q4451810,dnipropetrovsk region,,0,34.433945,48.991142,596962409538125977
